Num,ysi_do
1,0.0
2,0.002857142857142857
3,0.002857142857142857
4,0.0014285714285714286
5,0.0014285714285714286
6,0.0014285714285714286
7,0.002857142857142857
8,0.0014285714285714286
9,0.0
10,0.0014285714285714286
11,0.0014285714285714286
12,0.002857142857142857
13,0.002857142857142857
14,0.0014285714285714286
15,0.0014285714285714286
16,0.0
17,0.0014285714285714286
18,0.0
19,0.002857142857142857
20,0.0014285714285714286
21,0.002857142857142857
22,0.0014285714285714286
23,0.0014285714285714286
24,0.0014285714285714286
25,0.0014285714285714286
26,0.002857142857142857
27,0.0014285714285714286
28,0.002857142857142857
29,0.0
30,0.0014285714285714286
31,0.0014285714285714286
32,0.0
33,0.0014285714285714286
34,0.0
35,0.002857142857142857
36,0.0014285714285714286
37,0.0014285714285714286
38,0.0014285714285714286
39,0.0
40,0.0014285714285714286
41,0.0014285714285714286
42,0.0014285714285714286
43,0.0014285714285714286
44,0.0014285714285714286
45,0.0014285714285714286
46,0.0014285714285714286
47,0.0014285714285714286
48,0.0014285714285714286
49,0.002857142857142857
50,0.0014285714285714286
51,0.0
52,0.0014285714285714286
53,0.002857142857142857
54,0.0014285714285714286
55,0.0014285714285714286
56,0.0014285714285714286
57,0.002857142857142857
58,0.002857142857142857
59,0.0014285714285714286
60,0.0014285714285714286
61,0.0014285714285714286
62,0.0014285714285714286
63,0.0014285714285714286
64,0.0014285714285714286
65,0.002857142857142857
66,0.0014285714285714286
67,0.002857142857142857
68,0.0014285714285714286
69,0.002857142857142857
70,0.0014285714285714286
71,0.0014285714285714286
72,0.002857142857142857
73,0.0014285714285714286
74,0.0014285714285714286
75,0.0014285714285714286
76,0.002857142857142857
77,0.0014285714285714286
78,0.002857142857142857
79,0.0
80,0.0014285714285714286
81,0.0014285714285714286
82,0.0014285714285714286
83,0.0014285714285714286
84,0.0
85,0.002857142857142857
86,0.0
87,0.0014285714285714286
88,0.0014285714285714286
89,0.0014285714285714286
90,0.002857142857142857
91,0.0014285714285714286
92,0.002857142857142857
93,0.0014285714285714286
94,0.0014285714285714286
95,0.0014285714285714286
96,0.0014285714285714286
97,0.0014285714285714286
98,0.0014285714285714286
99,0.002857142857142857
100,0.002857142857142857
101,0.0
102,0.0014285714285714286
103,0.002857142857142857
104,0.002857142857142857
105,0.002857142857142857
106,0.0014285714285714286
107,0.002857142857142857
108,0.0014285714285714286
109,0.002857142857142857
110,0.002857142857142857
111,0.002857142857142857
112,0.0014285714285714286
113,0.0014285714285714286
114,0.0014285714285714286
115,0.002857142857142857
116,0.002857142857142857
117,0.0014285714285714286
118,0.002857142857142857
119,0.002857142857142857
120,0.0014285714285714286
121,0.0014285714285714286
122,0.0014285714285714286
123,0.0014285714285714286
124,0.0
125,0.0014285714285714286
126,0.0014285714285714286
127,0.002857142857142857
128,0.002857142857142857
129,0.0
130,0.0014285714285714286
131,0.0014285714285714286
132,0.0014285714285714286
133,0.002857142857142857
134,0.0014285714285714286
135,0.0014285714285714286
136,0.0014285714285714286
137,0.0014285714285714286
138,0.002857142857142857
139,0.0014285714285714286
140,0.0014285714285714286
141,0.0
142,0.0
143,0.0014285714285714286
144,0.0
145,0.0014285714285714286
146,0.0
147,0.0
148,0.0014285714285714286
149,0.0014285714285714286
150,0.0014285714285714286
151,0.0014285714285714286
152,0.0014285714285714286
153,0.0014285714285714286
154,0.0014285714285714286
155,0.0014285714285714286
156,0.0014285714285714286
157,0.0014285714285714286
158,0.0014285714285714286
159,0.0014285714285714286
160,0.0
161,0.0
162,0.0014285714285714286
163,0.002857142857142857
164,0.0014285714285714286
165,0.0014285714285714286
166,0.0014285714285714286
167,0.0014285714285714286
168,0.002857142857142857
169,0.0014285714285714286
170,0.0014285714285714286
171,0.0014285714285714286
172,0.0014285714285714286
173,0.002857142857142857
174,0.0014285714285714286
175,0.002857142857142857
176,0.0014285714285714286
177,0.0014285714285714286
178,0.002857142857142857
179,0.0
180,0.0014285714285714286
181,0.0014285714285714286
182,0.0014285714285714286
183,0.0
184,0.0014285714285714286
185,0.0
186,0.002857142857142857
187,0.0014285714285714286
188,0.002857142857142857
189,0.0014285714285714286
190,0.0014285714285714286
191,0.0
192,0.0
193,0.0014285714285714286
194,0.0014285714285714286
195,0.0014285714285714286
196,0.002857142857142857
197,0.002857142857142857
198,0.0014285714285714286
199,0.002857142857142857
200,0.0014285714285714286
201,0.002857142857142857
202,0.002857142857142857
203,0.0014285714285714286
204,0.002857142857142857
205,0.002857142857142857
206,0.0014285714285714286
207,0.0014285714285714286
208,0.0014285714285714286
209,0.0
210,0.0014285714285714286
211,0.0
212,0.0014285714285714286
213,0.0014285714285714286
214,0.0014285714285714286
215,0.0014285714285714286
216,0.0014285714285714286
217,0.0014285714285714286
218,0.0014285714285714286
219,0.0014285714285714286
220,0.0014285714285714286
221,0.0014285714285714286
222,0.0014285714285714286
223,0.0014285714285714286
224,0.0014285714285714286
225,0.0014285714285714286
226,0.0014285714285714286
227,0.0
228,0.0014285714285714286
229,0.0014285714285714286
230,0.0014285714285714286
231,0.0014285714285714286
232,0.0014285714285714286
233,0.0014285714285714286
234,0.0014285714285714286
235,0.0014285714285714286
236,0.0
237,0.0014285714285714286
238,0.0014285714285714286
239,0.0014285714285714286
240,0.0014285714285714286
241,0.0014285714285714286
242,0.0014285714285714286
